,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date
1999,Brighton East,4 Chapman St,5,h,2900000.0,PI,Buxton,8/10/2016
2002,Brighton East,299 South Rd,3,h,1590000.0,S,Marshall,8/10/2016
2006,Brighton East,13 Hornby St,4,h,2840000.0,S,Hodges,10/09/2016
2007,Brighton East,10 MacKie Gr,3,h,1580000.0,S,Marshall,10/09/2016
2008,Brighton East,3 Raymond Ct,4,t,1100000.0,VB,Gary,10/09/2016
2009,Brighton East,48 Thomas St,2,h,1000000.0,PI,Biggin,10/09/2016
2011,Brighton East,1 Arnot St,5,h,2500000.0,VB,Hodges,10/12/2016
2012,Brighton East,14 Holmhurst Ct,4,h,1700000.0,PI,Buxton,10/12/2016
2013,Brighton East,24 Moore St,3,h,1405000.0,S,Buxton,10/12/2016
2014,Brighton East,355 Nepean Hwy,3,h,1290000.0,S,Greg,10/12/2016
2016,Brighton East,92 Thomas St,5,h,3207000.0,S,hockingstuart,10/12/2016
2018,Brighton East,2/19 Hemming St,3,u,880000.0,S,Buxton,11/02/2017
2019,Brighton East,200 South Rd,4,h,1920000.0,S,Nick,11/02/2017
2020,Brighton East,1 Alexander St,3,h,1301000.0,SP,Buxton,12/11/2016
2023,Brighton East,23 Camperdown St,4,t,2570000.0,S,Gary,12/11/2016
2024,Brighton East,9a Churchill Ct,4,h,1800000.0,PI,Nick,12/11/2016
2027,Brighton East,49 Landcox St,3,t,1450000.0,S,J,12/11/2016
2028,Brighton East,50 Lucas St,5,h,2550000.0,S,Buxton,12/11/2016
2029,Brighton East,3 Carrington Gr,5,h,1915000.0,S,Buxton,13/08/2016
2030,Brighton East,44 Edro Av,4,h,1840000.0,S,Hodges,13/08/2016
2032,Brighton East,4/377 South Rd,2,u,755000.0,SP,Buxton,13/08/2016
2033,Brighton East,139 Thomas St,4,h,1650000.0,SA,hockingstuart,13/08/2016
2034,Brighton East,7 Caramar Av,3,h,1460000.0,S,Hodges,14/05/2016
2035,Brighton East,19 Cheeseman Av,4,h,1760000.0,S,Marshall,14/05/2016
2036,Brighton East,2 Glencairn Av,4,h,1600000.0,VB,Buxton,14/05/2016
2037,Brighton East,4a Marriage Rd,4,h,1530000.0,S,RT,14/05/2016
2038,Brighton East,609 Nepean Hwy,2,h,805000.0,PI,Hodges,14/05/2016
2040,Brighton East,1/25 Primrose Cr,3,h,930000.0,S,RT,14/05/2016
2041,Brighton East,2/25 Primrose Cr,3,h,805000.0,S,RT,14/05/2016
2042,Brighton East,1b Thomas St,2,t,1090000.0,S,Buxton,14/05/2016
2043,Brighton East,55 Baird St,4,h,2050000.0,SP,Marshall,15/10/2016
2044,Brighton East,25 Camperdown St,5,h,2550000.0,PI,RT,15/10/2016
2045,Brighton East,2/5 Camperdown St,2,u,905000.0,S,Hodges,15/10/2016
2046,Brighton East,9a Elizabeth St,3,h,1355000.0,S,C21,15/10/2016
2047,Brighton East,4 Farmer St,2,h,1845000.0,S,Buxton,15/10/2016
2048,Brighton East,69 Landcox St,4,h,2110000.0,SP,Buxton,15/10/2016
2049,Brighton East,7a Robinson St,5,h,1760000.0,PI,Kay,15/10/2016
2050,Brighton East,2 Shasta Av,4,h,2655000.0,S,hockingstuart,15/10/2016
2051,Brighton East,7 Tuxen Ct,5,h,2050000.0,PI,RT,15/10/2016
2052,Brighton East,6 Balfour St,3,h,1620000.0,S,Marshall,16/04/2016
2053,Brighton East,11 Burwah Av,4,h,2127000.0,S,hockingstuart,16/04/2016
2055,Brighton East,2/111 Thomas St,3,t,940000.0,S,hockingstuart,16/04/2016
2056,Brighton East,38 Agnew St,3,h,1710000.0,S,hockingstuart,17/09/2016
2057,Brighton East,36 Billson St,3,h,1800000.0,S,Buxton,17/09/2016
2058,Brighton East,29 Cluden St,4,h,1706000.0,S,Buxton,17/09/2016
2060,Brighton East,1/2 Robinson St,3,t,1300000.0,PI,Buxton,17/09/2016
2061,Brighton East,6 Shasta Av,4,h,2355000.0,S,Buxton,17/09/2016
2064,Brighton East,14 Northern Av,3,h,1845000.0,S,Buxton,18/03/2017
2066,Brighton East,7/87 Thomas St,2,u,770000.0,S,Hodges,18/03/2017
2067,Brighton East,27 Arnold Rd,4,h,2200000.0,PI,Buxton,18/06/2016
2068,Brighton East,19 Bourneville Av,4,h,2800000.0,PI,Marshall,18/06/2016
2070,Brighton East,7 Edro Av,3,h,1912500.0,S,Buxton,18/06/2016
2071,Brighton East,15a Glencairn Av,4,h,1655000.0,SP,Buxton,18/06/2016
2072,Brighton East,3 Killeen Av,3,h,1800000.0,S,Buxton,18/06/2016
2075,Brighton East,30 Sunlight Cr,4,h,2630000.0,SP,Buxton,18/06/2016
2078,Brighton East,155 Dendy St,3,h,1400000.0,S,Hodges,19/11/2016
2079,Brighton East,4 Hansen St,3,h,900000.0,S,Hodges,19/11/2016
2080,Brighton East,25 Robinson St,4,h,2150000.0,S,Buxton,19/11/2016
2081,Brighton East,206 South Rd,4,h,1725000.0,SP,Hodges,19/11/2016
2082,Brighton East,30 Studley Rd,4,h,1755000.0,PI,RT,19/11/2016
2083,Brighton East,7b Tatong Rd,4,h,1200000.0,PI,hockingstuart,19/11/2016
2086,Brighton East,25 Agnew St,4,h,1650000.0,VB,Hodges,22/05/2016
2087,Brighton East,18 Curzon St,4,h,1720000.0,S,Buxton,22/05/2016
2088,Brighton East,23 Glencairn Av,5,h,2560000.0,PI,RT,22/05/2016
2089,Brighton East,1 Marriage Rd,4,h,1815000.0,S,hockingstuart,22/05/2016
2090,Brighton East,6 Murray St,5,h,1450000.0,PI,Buxton,22/05/2016
2094,Brighton East,4/2 Hornby St,1,t,681000.0,SP,Buxton,24/09/2016
2095,Brighton East,16b Regent St,3,t,1511000.0,S,RT,24/09/2016
2096,Brighton East,8 Thomas St,2,h,1310000.0,S,Buxton,24/09/2016
2099,Brighton East,2/20 Blanche St,3,t,1580000.0,S,Buxton,25/02/2017
2101,Brighton East,6/141 Centre Rd,1,u,340000.0,VB,Buxton,25/02/2017
2103,Brighton East,35 Elizabeth St,3,h,1537000.0,SP,Marshall,25/02/2017
2104,Brighton East,39 Ferguson St,3,h,1100000.0,S,HAR,25/02/2017
2105,Brighton East,313 Nepean Hwy,2,h,994000.0,S,Buxton,25/02/2017
2107,Brighton East,10b Robinson St,4,t,2160000.0,PI,Ray,25/02/2017
2109,Brighton East,7 Valdemar Ct,4,h,1447000.0,S,Marshall,25/02/2017
2110,Brighton East,3/127 Dendy St,2,u,692000.0,S,Buxton,26/07/2016
2111,Brighton East,2/21 Hodder St,4,t,1367000.0,S,McGrath,26/07/2016
2112,Brighton East,15 Eloura Av,4,h,1550000.0,S,Buxton,27/06/2016
2116,Brighton East,1/9 Burwah Av,3,t,1470000.0,S,Biggin,27/11/2016
2117,Brighton East,2/33 Cluden St,2,u,903000.0,S,Hodges,27/11/2016
2120,Brighton East,9 Montgomery St,4,h,2820000.0,S,Buxton,27/11/2016
2121,Brighton East,2/15 Roseberry Av,3,t,1185000.0,S,Buxton,27/11/2016
2122,Brighton East,11 Summerhill Rd,2,h,1813000.0,S,Buxton,27/11/2016
2123,Brighton East,28 Sunlight Cr,4,h,2175000.0,S,Marshall,27/11/2016
2124,Brighton East,5 Tuxen Ct,5,h,1655000.0,S,Buxton,27/11/2016
2125,Brighton East,19 Wrixon Av,4,h,2160000.0,S,hockingstuart,27/11/2016
2126,Brighton East,5 Arnot St,3,t,1230000.0,S,hockingstuart,28/05/2016
2128,Brighton East,4 Bruce St,4,h,1389000.0,S,Buxton,28/05/2016
2129,Brighton East,3/44 Union St,2,u,750000.0,S,Buxton,28/05/2016
2130,Brighton East,3/23 Walstab St,3,u,1245000.0,S,Buxton,28/05/2016
2132,Brighton East,214 Were St,4,h,2310000.0,S,Buxton,28/05/2016
2135,Brighton East,54 Regent St,3,t,1420000.0,S,hockingstuart,28/08/2016
2137,Brighton East,4/141 Centre Rd,2,u,563000.0,S,hockingstuart,30/07/2016
2138,Brighton East,2a Hurlstone St,2,t,1014000.0,S,Buxton,30/07/2016
2139,Brunswick,8/55 De Carle St,2,u,428000.0,S,Brad,3/09/2016
2140,Brunswick,234 Victoria St,2,h,1026000.0,S,Nelson,3/09/2016
2141,Brunswick,9 Blair St,4,h,1802500.0,S,Jellis,3/12/2016
2142,Brunswick,25 Hardy St,4,h,1500000.0,VB,Nelson,3/12/2016
2144,Brunswick,2/11 Barningham St,2,t,665000.0,SP,Jellis,4/03/2017
2145,Brunswick,15/195 Brunswick Rd,2,u,570000.0,S,Nelson,4/03/2017
2146,Brunswick,56b Dunstan Av,4,h,1330000.0,S,Ray,4/03/2017
2147,Brunswick,29 Stewart St,4,h,2230000.0,S,Nelson,4/03/2017
2148,Brunswick,1/182 Albion St,3,h,1050000.0,SP,hockingstuart,4/06/2016
2149,Brunswick,11/97 Brickworks Dr,2,u,410000.0,S,Ray,4/06/2016
2150,Brunswick,9/15 De Carle St,1,u,272500.0,PI,Walshe,4/06/2016
2151,Brunswick,2/3 Donald St,3,h,680000.0,PI,Nelson,4/06/2016
2152,Brunswick,3/36 Dunstan Av,2,t,677000.0,S,Joseph,4/06/2016
2154,Brunswick,3/9 Austin Tce,2,u,400000.0,S,Jellis,6/08/2016
2155,Brunswick,77 Blyth St,3,h,950000.0,SP,Jellis,6/08/2016
2157,Brunswick,314 Barkly St,3,h,1310000.0,PI,Nelson,7/05/2016
2158,Brunswick,5/185 Brunswick Rd,4,t,860000.0,PI,Nelson,7/05/2016
2159,Brunswick,141 Gold St,2,h,845500.0,S,Nelson,7/05/2016
2160,Brunswick,143 Gold St,2,h,860000.0,S,Nelson,7/05/2016
2161,Brunswick,3/4 Mitchell St,2,t,605000.0,PI,Jellis,7/05/2016
2162,Brunswick,13 Percy St,3,h,1055000.0,S,Nelson,7/05/2016
2164,Brunswick,9/33 Staley St,2,u,445000.0,S,Walshe,7/05/2016
2165,Brunswick,1/263 Albion St,2,u,659500.0,S,Walshe,7/11/2016
2166,Brunswick,6/153 Barkly St,2,u,600000.0,S,Nelson,7/11/2016
2167,Brunswick,21/10 Breese St,3,u,627000.0,S,Nelson,7/11/2016
2168,Brunswick,79 Hope St,4,h,1450000.0,S,Jellis,7/11/2016
2169,Brunswick,2 Sheffield St,3,h,990000.0,S,Nelson,7/11/2016
2170,Brunswick,129 Albion St,4,h,1115000.0,PI,Jellis,8/10/2016
2171,Brunswick,57 Collier Cr,3,h,981000.0,S,Ray,8/10/2016
2172,Brunswick,39 Eveline St,3,h,1125000.0,S,Jellis,8/10/2016
2174,Brunswick,28 Osborne St,3,h,855000.0,S,Nelson,8/10/2016
2175,Brunswick,78 Stewart St,3,h,910000.0,S,Jellis,8/10/2016
2176,Brunswick,102/747 Sydney Rd,2,u,430000.0,PI,Walshe,8/10/2016
2177,Brunswick,16 Thistle St,3,t,940000.0,S,Ray,8/10/2016
2178,Brunswick,28 Blair St,2,h,1100000.0,S,Nelson,10/09/2016
2179,Brunswick,3/38 Charles St,2,t,750000.0,PI,Nelson,10/09/2016
2180,Brunswick,73 Davies St,2,h,1056000.0,S,Nelson,10/09/2016
2181,Brunswick,10 Dunstan Av,3,h,1045000.0,S,Jellis,10/09/2016
2182,Brunswick,7/117 Albion St,2,t,620000.0,S,Harrington,10/12/2016
2183,Brunswick,1/170 Albion St,2,u,605000.0,S,McGrath,10/12/2016
2184,Brunswick,3/5 Evans St,3,u,880000.0,S,Dingle,10/12/2016
2186,Brunswick,5 MacKenzie St,3,h,1222500.0,S,Nelson,10/12/2016
2188,Brunswick,3A Austin Tce,3,h,810000.0,PI,Rendina,11/02/2017
2189,Brunswick,20/195 Brunswick Rd,2,u,764000.0,S,Woodards,11/02/2017
2190,Brunswick,61 Evans St,2,h,1105000.0,S,Nelson,11/02/2017
2191,Brunswick,136 Hope St,2,h,1260000.0,S,Jellis,11/02/2017
2192,Brunswick,87 Hope St,3,t,955000.0,S,Nelson,11/02/2017
2193,Brunswick,94 Lydia St,1,t,895000.0,S,Nelson,11/02/2017
2194,Brunswick,443 Albert St,2,h,1094000.0,S,Nelson,11/03/2017
2195,Brunswick,391 Brunswick Rd,3,h,1135000.0,S,Barry,11/03/2017
2196,Brunswick,332 Albion St,2,h,792000.0,S,Nelson,12/11/2016
2198,Brunswick,20 Collier Cr,2,h,906500.0,SP,Woodards,12/11/2016
2199,Brunswick,1/32 Donald St,2,u,587000.0,SP,Jellis,12/11/2016
2200,Brunswick,98 Evans St,3,h,1060000.0,S,Nelson,12/11/2016
2201,Brunswick,144A Glenlyon Rd,2,h,840000.0,S,Jellis,12/11/2016
2202,Brunswick,302/10 Pottery Ct,2,u,450000.0,PI,Hodges,12/11/2016
2203,Brunswick,246 Victoria St,2,h,890000.0,S,Jellis,12/11/2016
2204,Brunswick,190 Barkly St,4,h,1358000.0,S,Nelson,13/08/2016
2205,Brunswick,7 Barrow St,3,h,840000.0,VB,Brad,13/08/2016
2207,Brunswick,2/12 Jones St,2,t,685000.0,SP,Jellis,13/08/2016
2208,Brunswick,6/837 Park St,2,u,600000.0,S,Woodards,13/08/2016
2209,Brunswick,1/259 Sydney Rd,3,u,940000.0,SP,Galldon,13/08/2016
2210,Brunswick,74 Davies St,3,h,905000.0,S,Nelson,14/05/2016
2211,Brunswick,14 Murdock St,3,h,976000.0,S,Jellis,14/05/2016
2212,Brunswick,8/2 Pottery Ct,3,t,641000.0,SP,RW,14/05/2016
2213,Brunswick,157 Albion St,2,h,770000.0,S,Nelson,15/10/2016
2214,Brunswick,6/305 Albion St,1,u,279500.0,S,Walshe,15/10/2016
2215,Brunswick,177 Barkly St,4,h,1800000.0,VB,Nelson,15/10/2016
2217,Brunswick,30 Charles St,4,h,1350000.0,S,Nelson,15/10/2016
2218,Brunswick,113 Glenlyon Rd,4,h,1320000.0,S,Nelson,15/10/2016
2221,Brunswick,311 Albion St,3,h,825000.0,S,Nelson,16/04/2016
2222,Brunswick,46 Cassels Rd,2,h,860000.0,S,Nelson,16/04/2016
2223,Brunswick,50 Davies St,2,h,830000.0,S,Nelson,16/04/2016
2224,Brunswick,58 Donald St,2,h,936000.0,S,Nelson,16/04/2016
2225,Brunswick,175 Edward St,3,h,1261000.0,S,Nelson,16/04/2016
2226,Brunswick,84 Stewart St,3,h,1045000.0,S,Jellis,16/04/2016
2227,Brunswick,215/1 Dods St,3,u,1044000.0,S,Jellis,16/07/2016
2230,Brunswick,154 Brunswick Rd,3,h,1050000.0,SP,Nelson,17/09/2016
2231,Brunswick,2 Chambers St,3,h,1691500.0,S,Nelson,17/09/2016
2232,Brunswick,54 Davies St,2,h,1075000.0,PI,Jellis,17/09/2016
2233,Brunswick,2/1 Sturrock St,2,u,620000.0,S,Brad,17/09/2016
2234,Brunswick,23/10 Breese St,2,u,501000.0,S,Nelson,18/03/2017
2235,Brunswick,393A Brunswick Rd,3,h,1260000.0,S,Rendina,18/03/2017
2236,Brunswick,17 Dunstan Av,3,h,1276000.0,SP,Nelson,18/03/2017
2237,Brunswick,52 Evans St,3,h,1650000.0,S,Nelson,18/03/2017
2239,Brunswick,32 Laura St,2,h,1060000.0,S,Nelson,18/03/2017
2240,Brunswick,8/705 Park St,2,u,601000.0,S,Brad,18/03/2017
2241,Brunswick,32 Rose St,1,h,800000.0,PI,Walshe,18/03/2017
2242,Brunswick,17 Sutherland St,2,h,1015000.0,S,Nelson,18/03/2017
2243,Brunswick,133 Weston St,3,h,1410000.0,S,Raine,18/03/2017
2244,Brunswick,3 Ballarat St,1,t,625000.0,PI,Jellis,18/06/2016
2245,Brunswick,5 Black St,3,h,1700000.0,S,Collins,18/06/2016
2246,Brunswick,77 Brickworks Dr,3,t,815000.0,S,Nelson,18/06/2016
2247,Brunswick,11/68 De Carle St,2,u,435000.0,SP,Jellis,18/06/2016
2248,Brunswick,68 Henkel St,2,h,890000.0,S,Jellis,18/06/2016
2249,Brunswick,144 Union St,3,h,1815000.0,S,Nelson,18/06/2016
2250,Brunswick,222 Barkly St,5,h,2500000.0,S,Jellis,19/11/2016
2251,Brunswick,105 Dawson St,2,h,860000.0,PI,Jellis,19/11/2016
2252,Brunswick,10/66 De Carle St,2,u,491000.0,S,Jellis,19/11/2016
2254,Brunswick,64 Henkel St,3,h,990000.0,S,Nelson,19/11/2016
2255,Brunswick,15/11 Aberdeen St,2,u,350000.0,S,hockingstuart,22/05/2016
2256,Brunswick,35 Charles St,2,h,871000.0,S,Jellis,22/05/2016
2257,Brunswick,5 Hanover St,3,h,985000.0,S,Jellis,22/05/2016
2258,Brunswick,64 Hanover St,3,h,1250000.0,S,Ray,22/05/2016
2259,Brunswick,1/21 Jones St,2,h,542000.0,S,Raine,22/05/2016
2260,Brunswick,8/2 Pottery Ct,3,t,641000.0,SP,RW,22/05/2016
2261,Brunswick,131 Tinning St,5,h,1395000.0,S,Nelson,22/05/2016
2263,Brunswick,2/10 Breese St,2,u,520000.0,VB,Nelson,22/08/2016
2264,Brunswick,58 Cassels Rd,3,h,860000.0,S,Ray,22/08/2016
2265,Brunswick,2/825 Park St,1,u,440000.0,S,Nelson,22/08/2016
2266,Brunswick,26 Talbot St,2,h,860000.0,SP,Jellis,22/08/2016
2267,Brunswick,24 Amelia St,3,t,795000.0,S,RT,23/04/2016
2269,Brunswick,20 Luscombe St,2,t,815000.0,S,Nelson,23/04/2016
2270,Brunswick,4 McPherson St,3,h,835000.0,PI,Jellis,23/04/2016
2271,Brunswick,35 Percy St,2,h,705000.0,S,Chambers,23/04/2016
2272,Brunswick,30 Thistle St,3,h,1050000.0,PI,Collins,23/04/2016
2273,Brunswick,94 Wilson St,2,h,800000.0,S,Biggin,23/04/2016
2276,Brunswick,270 Albion St,3,h,880000.0,S,Nelson,24/09/2016
2277,Brunswick,1 Davison St,3,h,1000000.0,S,Nelson,24/09/2016
2278,Brunswick,2/18 De Carle St,2,t,754000.0,S,Nelson,24/09/2016
2280,Brunswick,17 Goodman St,2,h,916000.0,S,Nelson,24/09/2016
2281,Brunswick,5/6 Pottery Ct,2,u,590000.0,S,Woodards,24/09/2016
2283,Brunswick,2/6 Sydney Rd,2,u,575000.0,S,Nelson,24/09/2016
2284,Brunswick,41 Eveline St,2,h,1020000.0,S,Jellis,25/02/2017
2285,Brunswick,28 Frederick St,3,h,1510000.0,S,Nelson,25/02/2017
2286,Brunswick,3/30 Heller St,2,t,801000.0,S,Jellis,25/02/2017
2287,Brunswick,32 Lobb St,3,t,820000.0,SP,Jellis,25/02/2017
2288,Brunswick,10/285 Brunswick Rd,1,u,370000.0,S,Jellis,26/07/2016
2290,Brunswick,4 Frederick St,3,h,1170000.0,S,Nelson,26/07/2016
2292,Brunswick,4 Bell St,4,h,1790000.0,S,Ray,27/06/2016
2293,Brunswick,2/123 Brunswick Rd,3,t,640000.0,PI,Walshe,27/06/2016
2294,Brunswick,4 Bryant St,4,h,820000.0,VB,Nelson,27/06/2016
2295,Brunswick,36 Charles St,4,h,1875000.0,S,Jellis,27/06/2016
2296,Brunswick,7 Garnet St,3,h,1053000.0,S,Ray,27/06/2016
2298,Brunswick,144 Tinning St,2,t,800000.0,S,Ray,27/06/2016
2299,Brunswick,11 William St,3,t,705000.0,PI,Nelson,27/06/2016
2300,Brunswick,10/150 Brunswick Rd,1,u,240000.0,PI,Hodges,27/11/2016
2301,Brunswick,329 Brunswick Rd,4,h,1175000.0,PI,Jellis,27/11/2016
2303,Brunswick,9a Downs St,4,h,1150000.0,PI,Jellis,27/11/2016
2305,Brunswick,7 Hall St,4,h,1217000.0,S,Walshe,27/11/2016
2306,Brunswick,7 Louisa St,3,h,1020000.0,SP,Jellis,27/11/2016
2307,Brunswick,7 Rope Wk,3,t,855000.0,S,Nelson,27/11/2016
2308,Brunswick,302/34 Union St,2,u,1180000.0,PI,Jellis,27/11/2016
2309,Brunswick,26 Warburton St,3,h,1340000.0,S,Nelson,27/11/2016
2310,Brunswick,35 Amelia St,3,t,822000.0,SP,Nelson,28/05/2016
2311,Brunswick,11 Denman St,4,h,1410000.0,PI,Jellis,28/05/2016
2312,Brunswick,19 Horne St,3,h,1550000.0,S,Nelson,28/05/2016
2313,Brunswick,30 Lobb St,3,h,740000.0,PI,Nelson,28/05/2016
2314,Brunswick,60 Rose St,3,h,947000.0,S,Woodards,28/05/2016
2315,Brunswick,2/22 Saxon St,2,u,592500.0,S,Nelson,28/05/2016
2316,Brunswick,38 Stewart St,3,h,1317000.0,S,Nelson,28/05/2016
2317,Brunswick,11/6 Sydney Rd,1,u,370000.0,S,Nelson,28/05/2016
2318,Brunswick,46 Tinning St,2,h,765000.0,S,Nelson,28/05/2016
2319,Brunswick,30/108 Union St,2,u,410000.0,VB,Jellis,28/05/2016
2320,Brunswick,4/33 Austral Av,2,h,465000.0,S,Nelson,28/08/2016
2321,Brunswick,58a Cassels Rd,2,t,810000.0,S,Ray,28/08/2016
2322,Brunswick,10 Cliff St,1,h,772000.0,SP,Collins,28/08/2016
2323,Brunswick,69 Glenlyon Rd,3,h,1210000.0,S,Nelson,28/08/2016
2324,Brunswick,25 Gray St,4,h,1755000.0,S,Jellis,28/08/2016
2325,Brunswick,6/11 Merrifield St,3,u,691500.0,S,Walshe,28/08/2016
2326,Brunswick,30 Mountfield St,2,h,1073000.0,S,Jellis,28/08/2016
2327,Brunswick,109 Stewart St,3,h,1080000.0,S,Nelson,28/08/2016
2328,Brunswick,411 Barkly St,2,h,945000.0,S,Jellis,30/07/2016
2330,Brunswick,52 Talbot St,2,h,755000.0,S,Nelson,30/07/2016
2331,Brunswick West,8/7 Passfield St,2,u,521500.0,S,Peter,3/09/2016
2333,Brunswick West,9/610 Moreland Rd,2,u,320000.0,PI,Nelson,3/12/2016
2334,Brunswick West,25 Wales St,3,h,1190000.0,S,Nelson,3/12/2016
2335,Brunswick West,89 Pearson St,3,h,942000.0,S,McDonald,4/03/2017
2336,Brunswick West,2/13 Walker St,2,u,471000.0,S,Jellis,4/03/2017
2338,Brunswick West,4/1 Allard St,2,u,473000.0,S,Harrington,4/06/2016
2339,Brunswick West,5 Halpin St,3,h,1200000.0,S,Nelson,4/06/2016
2343,Brunswick West,42 Whitby St,4,h,930000.0,S,Nelson,4/06/2016
2344,Brunswick West,2/39 Murray St,1,u,300000.0,VB,Jellis,6/08/2016
2345,Brunswick West,1/455 Albion St,1,u,265000.0,PI,Walshe,7/05/2016
2346,Brunswick West,64 Pearson St,3,h,955000.0,S,hockingstuart,7/05/2016
2347,Brunswick West,497 Albion St,5,h,1350000.0,SP,Woodards,7/11/2016
2349,Brunswick West,11/7 Egginton St,2,t,380000.0,VB,Nelson,7/11/2016
2350,Brunswick West,20 Fitzgibbon Av,3,h,1400000.0,PI,Jellis,7/11/2016
2351,Brunswick West,12/881 Park St,1,u,300000.0,SP,Grantham,7/11/2016
2352,Brunswick West,10 Yarrabin St,3,h,810000.0,S,Brad,7/11/2016
2354,Brunswick West,36c Newman St,2,t,530000.0,VB,Nelson,8/10/2016
2355,Brunswick West,4/22 Murray St,2,u,380000.0,PI,Brad,10/09/2016
2356,Brunswick West,11b Henderson St,3,t,1195000.0,S,Jellis,10/12/2016
2357,Brunswick West,81 Melville Rd,3,h,793000.0,S,Ray,10/12/2016
2358,Brunswick West,6/524 Moreland Rd,2,u,400000.0,SP,Nelson,10/12/2016
2359,Brunswick West,107/480 Albion St,2,u,400500.0,SP,Nelson,11/02/2017
2360,Brunswick West,1/572 Moreland Rd,3,t,797500.0,S,Nelson,11/02/2017
2361,Brunswick West,18/180 Union St,2,u,435000.0,S,Nelson,12/06/2016
2362,Brunswick West,1 Marion Av,2,h,989000.0,S,Ray,12/11/2016
2363,Brunswick West,468 Moreland Rd,3,h,920000.0,S,Jellis,12/11/2016
2364,Brunswick West,106/2 Murray St,2,u,450000.0,S,Ray,12/11/2016
2365,Brunswick West,915 Park St,3,h,1172000.0,S,Stockdale,12/11/2016
2366,Brunswick West,121 Pearson St,3,h,1300000.0,PI,Jellis,12/11/2016
2367,Brunswick West,81 Whitby St,3,h,1330000.0,S,Nelson,12/11/2016
2368,Brunswick West,24 Burnell St,3,h,1245000.0,S,Barry,14/05/2016
2370,Brunswick West,1/6 Irvine Cr,2,u,515000.0,S,Moonee,14/05/2016
2371,Brunswick West,102 Melville Rd,2,h,900000.0,SP,hockingstuart,14/05/2016
2372,Brunswick West,28 Yarrabin St,3,t,650000.0,PI,RW,14/05/2016
2375,Brunswick West,2 Henderson St,7,h,1205000.0,S,Raine,15/10/2016
2376,Brunswick West,1/19 Hopetoun Av,3,t,775000.0,S,Walshe,15/10/2016
2377,Brunswick West,4/42 Passfield St,2,u,380000.0,PI,Jellis,15/10/2016
2378,Brunswick West,171 Union St,3,h,1095000.0,S,Nelson,15/10/2016
2379,Brunswick West,2/243 Union St,2,t,680000.0,VB,Nelson,15/10/2016
2380,Brunswick West,201 Hope St,2,h,711000.0,S,Nelson,16/04/2016
2381,Brunswick West,7 Zeal St,2,h,910000.0,S,Raine,16/04/2016
2382,Brunswick West,194 Dawson St,3,h,1186000.0,S,Nelson,16/07/2016
2383,Brunswick West,5/8 Murray St,2,u,500000.0,S,Brad,16/07/2016
2385,Brunswick West,33 Whitby St,2,h,1005000.0,S,Nelson,17/09/2016
2386,Brunswick West,7/7 Allard St,2,u,385000.0,SP,Jellis,18/03/2017
2387,Brunswick West,5/21 Cumming St,2,u,656000.0,S,Collins,18/03/2017
2388,Brunswick West,3/546 Moreland Rd,2,u,370000.0,S,Ray,18/03/2017
2389,Brunswick West,2/8 Walker St,1,u,320000.0,S,Jellis,18/06/2016
2390,Brunswick West,29 Grantham St,4,h,988000.0,S,Nelson,19/11/2016
2391,Brunswick West,42 Hopetoun Av,4,h,910000.0,PI,Nelson,19/11/2016
2392,Brunswick West,3/447 Brunswick Rd,2,u,400000.0,S,Nelson,22/05/2016
2394,Brunswick West,9/39 Heller St,1,u,330000.0,S,hockingstuart/Advantage,22/05/2016
2395,Brunswick West,10/13 Hopetoun Av,2,u,315000.0,PI,Jellis,22/05/2016
2396,Brunswick West,8/82 Hopetoun Av,2,u,380000.0,S,Nelson,22/05/2016
2397,Brunswick West,542 Albion St,5,h,1200000.0,PI,Jellis,22/08/2016
2398,Brunswick West,6/86 Heller St,2,u,537000.0,SP,Jellis,22/08/2016
2399,Brunswick West,7 Morrow St,3,h,910000.0,S,Brad,22/08/2016
2400,Brunswick West,8/48 Passfield St,1,u,285000.0,PI,Walshe,22/08/2016
2401,Brunswick West,9 Peacock St,4,h,921500.0,S,Ray,22/08/2016
2402,Brunswick West,1 Culloden St,3,h,995000.0,S,Brad,23/04/2016
2403,Brunswick West,117 Pearson St,3,h,901000.0,S,Rendina,23/04/2016
2404,Brunswick West,1 Jordan St,2,h,1315000.0,S,Nelson,24/09/2016
2405,Brunswick West,8/109 Melville Rd,2,u,370000.0,VB,Nelson,24/09/2016
2406,Brunswick West,1/464 Victoria St,2,t,735000.0,S,Jellis,24/09/2016
2407,Brunswick West,15 Wallace St,4,h,1000000.0,S,Nelson,24/09/2016
2408,Brunswick West,10/446 Albion St,1,u,252000.0,PI,McDonald,25/02/2017
2409,Brunswick West,77 Collier Cr,3,h,1180000.0,S,Nelson,25/02/2017
2410,Brunswick West,23/80 Hopetoun Av,3,u,737000.0,S,Nelson,25/02/2017
2411,Brunswick West,871 Park St,4,h,1700000.0,PI,Jellis,25/02/2017
2412,Brunswick West,12 Hamilton St,2,h,820000.0,S,Jellis,26/07/2016
2413,Brunswick West,7/5 Allard St,2,u,370000.0,VB,Jellis,27/06/2016
2414,Brunswick West,3 Appleby Cr,3,h,1100000.0,VB,Brad,27/06/2016
2415,Brunswick West,12/82 Hopetoun Av,2,u,400000.0,VB,Nelson,27/06/2016
2416,Brunswick West,1/30 McLean St,2,u,484000.0,S,Jellis,27/06/2016
