,Rooms,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,Price
3950,3,14.0,3166.0,1.0,2.0,528.0,112.0,1930.0,-37.9066,145.088,3224.0,1225000.0
6007,4,18.0,3037.0,2.0,2.0,1017.0,156.0,2000.0,-37.69106,144.75853999999995,3640.0,740000.0
227,4,11.0,3147.0,2.0,4.0,749.0,206.0,1950.0,-37.8669,145.077,3052.0,1800000.0
4409,2,6.1,3182.0,1.0,1.0,455.0,98.0,1890.0,-37.8636,144.9749,13240.0,1077000.0
4375,3,11.2,3073.0,1.0,1.0,551.0,115.0,1950.0,-37.7194,145.0015,21650.0,801000.0
1092,4,7.8,3058.0,1.0,4.0,531.0,187.0,1925.0,-37.7473,144.9528,11204.0,1075000.0
5060,4,5.2,3055.0,2.0,2.0,645.0,217.0,1950.0,-37.76097,144.93933,7082.0,1268000.0
1707,5,13.7,3188.0,4.0,2.0,1000.0,324.0,1950.0,-37.9332,145.0226,5454.0,2600000.0
1414,2,1.6,3065.0,1.0,0.0,106.0,101.0,1890.0,-37.7968,144.9781,5825.0,1122000.0
4933,4,18.0,3095.0,2.0,2.0,816.0,243.0,1966.0,-37.72308,145.14011000000005,6990.0,1065000.0
1650,3,13.6,3043.0,2.0,2.0,178.0,138.0,2000.0,-37.7087,144.8962,1071.0,468000.0
719,5,5.2,3056.0,2.0,2.0,555.0,266.0,1890.0,-37.7767,144.9645,11918.0,2500000.0
4969,3,8.8,3081.0,1.0,2.0,290.0,105.0,1950.0,-37.7368,145.05048,2947.0,590000.0
5398,3,4.0,3057.0,2.0,1.0,161.0,190.0,1890.0,-37.77289,144.97503,5533.0,1330000.0
4359,3,8.8,3072.0,2.0,3.0,604.0,123.0,1925.0,-37.7438,144.9971,14577.0,1121000.0
5201,3,10.1,3163.0,2.0,2.0,621.0,167.0,1940.0,-37.90262,145.05709,7822.0,1450000.0
2659,2,4.5,3181.0,1.0,1.0,0.0,135.0,2005.0,-37.8526,145.0033,7717.0,1106000.0
5569,3,10.3,3187.0,1.0,2.0,605.0,181.0,1920.0,-37.93063,145.01314,6938.0,1680000.0
5637,5,26.1,3099.0,2.0,2.0,1034.0,225.0,1985.0,-37.63826,145.1991,1345.0,790000.0
4210,3,12.1,3046.0,1.0,4.0,605.0,145.0,1960.0,-37.706,144.9467,2606.0,740000.0
2895,2,2.6,3121.0,1.0,1.0,92.0,115.0,1970.0,-37.815,145.00799999999995,14949.0,855000.0
2326,3,8.4,3015.0,1.0,1.0,546.0,144.0,1920.0,-37.8414,144.892,5498.0,1210000.0
3569,3,15.0,3085.0,1.0,1.0,616.0,115.0,1960.0,-37.7306,145.0854,1369.0,710000.0
5028,2,5.0,3182.0,1.0,1.0,1123.0,84.0,1920.0,-37.86736,144.98391,13240.0,615000.0
4588,3,20.6,3064.0,1.0,4.0,651.0,117.0,1990.0,-37.60329,144.93948,15510.0,515500.0
2420,2,2.3,3051.0,1.0,1.0,0.0,1.0,1970.0,-37.7976,144.9454,6821.0,587134.0
4821,2,3.5,3207.0,2.0,1.0,1472.0,81.0,2010.0,-37.84096,144.93791000000004,8648.0,665000.0
2858,4,11.2,3073.0,1.0,2.0,895.0,188.0,1940.0,-37.7285,144.9964,21650.0,1186000.0
5913,2,28.8,3177.0,1.0,2.0,590.0,74.0,1960.0,-37.99715,145.23526,3533.0,472500.0
5128,2,4.6,3181.0,2.0,1.0,0.0,76.0,1970.0,-37.85184,145.01049,7717.0,660000.0
5985,2,12.0,3073.0,1.0,1.0,89.0,65.0,1965.0,-37.71766,145.00132,21650.0,320000.0
5679,4,8.4,3072.0,1.0,2.0,552.0,140.0,1940.0,-37.72879,144.98538,14577.0,1148000.0
2054,2,9.2,3012.0,1.0,2.0,270.0,95.0,1900.0,-37.7871,144.8791,3873.0,646000.0
5534,3,12.4,3107.0,2.0,2.0,706.0,184.0,1970.0,-37.77185,145.12509,5420.0,1138000.0
1620,4,13.0,3046.0,2.0,1.0,252.0,150.0,2014.0,-37.7006,144.9299,8870.0,608000.0
6084,4,18.0,3095.0,3.0,2.0,1503.0,209.0,1980.0,-37.70697,145.14105,2346.0,920000.0
1070,3,7.8,3058.0,2.0,2.0,0.0,109.0,2013.0,-37.7458,144.9751,11204.0,590000.0
5320,2,1.8,3051.0,1.0,1.0,0.0,73.0,1900.0,-37.79999,144.94961,6821.0,799000.0
3169,2,6.1,3182.0,1.0,1.0,0.0,83.0,1970.0,-37.8604,144.9817,13240.0,475000.0
5357,1,5.0,3182.0,1.0,1.0,0.0,64.0,1930.0,-37.86305,144.9911,13240.0,480000.0
2929,3,2.6,3121.0,1.0,3.0,210.0,118.0,1900.0,-37.8247,145.0001,14949.0,1695000.0
124,3,6.3,3143.0,2.0,2.0,0.0,100.0,1998.0,-37.8552,145.016,4836.0,995000.0
311,2,9.7,3103.0,1.0,1.0,0.0,79.0,1950.0,-37.8152,145.0839,5682.0,460000.0
5813,5,18.8,3170.0,2.0,1.0,731.0,130.0,1965.0,-37.9298,145.16523999999995,7113.0,960000.0
3411,3,6.5,3071.0,2.0,3.0,297.0,234.0,2013.0,-37.7617,145.0117,8870.0,1250000.0
4080,3,5.9,3055.0,1.0,1.0,335.0,113.0,1940.0,-37.766,144.945,7082.0,1220000.0
2772,3,11.2,3073.0,2.0,3.0,479.0,153.0,1950.0,-37.7271,144.9968,21650.0,998000.0
1829,3,9.4,3081.0,1.0,1.0,368.0,106.0,1960.0,-37.7344,145.04399999999995,2674.0,1375000.0
1550,4,9.2,3146.0,3.0,2.0,1184.0,305.0,1935.0,-37.8526,145.0848,10412.0,2850000.0
3354,4,13.8,3107.0,2.0,5.0,671.0,180.0,1970.0,-37.7631,145.1108,5420.0,790000.0
4190,3,9.2,3146.0,2.0,2.0,269.0,184.0,1997.0,-37.854,145.0542,10412.0,1452000.0
4471,4,7.0,3013.0,2.0,0.0,607.0,201.0,1890.0,-37.8128,144.8905,6543.0,2035000.0
4246,3,12.8,3033.0,2.0,2.0,700.0,126.0,1980.0,-37.7322,144.8722,5629.0,835000.0
5909,4,18.0,3037.0,2.0,2.0,344.0,105.9,1995.0,-37.719,144.76699,2898.0,505000.0
4685,4,10.2,3147.0,3.0,2.0,510.0,240.0,2013.0,-37.87159000000001,145.0795,3052.0,1655000.0
1297,4,7.7,3184.0,3.0,2.0,348.0,218.0,1900.0,-37.8748,144.9778,8989.0,2200000.0
5172,4,17.3,3193.0,3.0,2.0,704.0,318.0,2014.0,-37.99035,145.03839,5366.0,2200000.0
1322,6,8.0,3040.0,4.0,2.0,860.0,355.0,1930.0,-37.7484,144.9025,9264.0,2620000.0
1945,5,4.2,3031.0,2.0,2.0,566.0,270.0,1890.0,-37.7893,144.933,5263.0,1710000.0
3374,3,13.8,3107.0,1.0,2.0,720.0,133.0,1960.0,-37.7668,145.1086,5420.0,1220000.0
3849,3,12.1,3163.0,1.0,1.0,181.0,104.0,1975.0,-37.8966,145.0737,4442.0,835000.0
3346,4,13.8,3107.0,2.0,2.0,657.0,221.0,1978.0,-37.7624,145.1175,5420.0,1201000.0
3453,3,4.6,3142.0,3.0,2.0,575.0,205.0,1930.0,-37.8375,145.0092,7217.0,2250000.0
946,3,11.4,3163.0,2.0,2.0,325.0,223.0,2005.0,-37.8933,145.0546,7822.0,970000.0
5538,3,15.3,3074.0,1.0,2.0,538.0,140.0,1975.0,-37.67751,144.98663,7955.0,580000.0
1078,3,7.8,3058.0,2.0,1.0,293.0,180.0,2006.0,-37.7481,144.9663,11204.0,1120000.0
4393,2,11.4,3084.0,1.0,1.0,190.0,105.0,1980.0,-37.7437,145.0729,3540.0,615000.0
2887,1,2.6,3121.0,1.0,1.0,8223.0,45.0,2012.0,-37.8127,145.0094,14949.0,345000.0
2136,3,11.2,3145.0,1.0,2.0,615.0,126.0,1950.0,-37.8846,145.0861,8801.0,1782500.0
1223,4,8.5,3185.0,1.0,1.0,489.0,150.0,1910.0,-37.8916,145.0123,4898.0,1400000.0
4387,2,2.6,3121.0,1.0,1.0,7455.0,65.0,2008.0,-37.822,145.0104,14949.0,560000.0
601,4,11.2,3186.0,2.0,4.0,569.0,229.0,1910.0,-37.8962,145.0011,10579.0,2800000.0
5901,3,6.7,3058.0,1.0,2.0,579.0,143.0,1930.0,-37.74482,144.97499,11204.0,1285000.0
2016,2,5.6,3101.0,1.0,1.0,1065.0,90.0,1910.0,-37.7944,145.0339,10331.0,2875000.0
5180,4,10.3,3187.0,1.0,2.0,606.0,163.0,1948.0,-37.91684,145.01727,6938.0,1605000.0
1215,4,10.3,3084.0,2.0,2.0,1484.0,478.0,1970.0,-37.769,145.0616,1651.0,2550000.0
488,3,13.9,3165.0,2.0,1.0,388.0,123.0,2007.0,-37.9329,145.053,10969.0,920000.0
4660,4,20.5,3752.0,2.0,2.0,505.0,222.0,2009.0,-37.61957,145.0948,7969.0,600000.0
4113,1,11.4,3163.0,1.0,1.0,0.0,46.0,1960.0,-37.8944,145.0616,7822.0,330000.0
3491,3,1.9,3003.0,3.0,2.0,506.0,195.0,2000.0,-37.805,144.9448,2230.0,1260000.0
498,3,13.9,3165.0,2.0,2.0,365.0,150.0,2011.0,-37.9225,145.0754,10969.0,870000.0
76,2,6.4,3078.0,2.0,3.0,155.0,140.0,2004.0,-37.7804,145.0308,2211.0,805000.0
4836,4,21.3,3135.0,1.0,2.0,669.0,179.0,1965.0,-37.81656,145.24247,4407.0,910000.0
2232,4,6.9,3039.0,3.0,2.0,384.0,178.0,1920.0,-37.7617,144.9272,6232.0,1445000.0
2027,3,5.6,3101.0,2.0,2.0,275.0,153.0,1999.0,-37.8052,145.0489,10331.0,1420000.0
255,3,12.2,3147.0,2.0,2.0,839.0,198.0,1970.0,-37.8614,145.1098,2894.0,1200000.0
2284,2,6.9,3039.0,2.0,2.0,239.0,120.0,1970.0,-37.7708,144.9093,6232.0,800000.0
4145,2,1.6,3066.0,1.0,1.0,0.0,63.0,1970.0,-37.7981,144.9883,4553.0,535000.0
890,3,9.0,3126.0,1.0,1.0,459.0,130.0,1920.0,-37.8265,145.072,3265.0,1587500.0
4494,2,13.5,3042.0,1.0,1.0,128.0,92.0,2009.0,-37.7216,144.8837,3464.0,480000.0
3266,4,13.3,3020.0,1.0,2.0,615.0,133.0,1955.0,-37.7675,144.8414,4217.0,736000.0
281,2,6.6,3183.0,1.0,1.0,0.0,49.0,1960.0,-37.8678,144.9966,2952.0,416000.0
3779,3,7.5,3123.0,1.0,1.0,354.0,115.0,1900.0,-37.8225,145.0551,6482.0,1650000.0
5080,3,7.2,3184.0,2.0,2.0,188.0,185.0,2010.0,-37.87818,144.98532,8989.0,1800000.0
3462,2,13.8,3084.0,1.0,2.0,197.0,90.0,1980.0,-37.7393,145.0806,2698.0,555000.0
5943,4,18.4,3029.0,2.0,2.0,680.0,205.0,1985.0,-37.86821,144.69566,13830.0,650000.0
2314,4,14.6,3189.0,1.0,2.0,688.0,161.0,1950.0,-37.9411,145.043,2555.0,1035000.0
328,4,9.7,3103.0,1.0,1.0,672.0,115.0,1935.0,-37.8099,145.0792,5682.0,1700000.0
5982,1,8.4,3072.0,1.0,1.0,629.0,41.0,1965.0,-37.74144,144.99326000000005,14577.0,392000.0
3067,1,3.3,3141.0,1.0,1.0,0.0,41.0,1980.0,-37.8415,144.991,14887.0,380000.0
34,2,13.5,3042.0,1.0,1.0,120.0,94.0,2012.0,-37.7234,144.8792,3464.0,530000.0
190,3,5.9,3032.0,1.0,2.0,506.0,110.0,1920.0,-37.7779,144.9133,6567.0,1037500.0
2945,2,2.6,3121.0,2.0,2.0,0.0,75.0,2009.0,-37.8189,145.0131,14949.0,604000.0
5850,2,4.1,3142.0,2.0,2.0,586.0,119.0,1990.0,-37.84266,145.02355,7217.0,1140000.0
558,3,10.8,3019.0,2.0,1.0,198.0,144.0,2013.0,-37.7827,144.8625,3589.0,579000.0
5391,2,8.6,3019.0,1.0,1.0,304.0,74.0,1950.0,-37.78341,144.85574,3589.0,590000.0
2253,2,6.9,3039.0,1.0,1.0,0.0,39.0,2014.0,-37.7715,144.916,6232.0,330000.0
2959,3,2.6,3121.0,1.0,1.0,331.0,121.0,1960.0,-37.8263,145.0085,14949.0,2055000.0
2585,4,9.9,3044.0,1.0,2.0,410.0,141.0,1940.0,-37.7346,144.9456,7485.0,650000.0
61,3,3.3,3206.0,2.0,1.0,211.0,147.0,1900.0,-37.847,144.9575,3280.0,2000000.0
4669,3,31.7,3429.0,1.0,2.0,466.0,101.0,1985.0,-37.57282,144.70553,14092.0,420000.0
2361,2,8.4,3015.0,1.0,0.0,168.0,90.0,1900.0,-37.8475,144.8897,5498.0,890000.0
3839,2,12.1,3163.0,1.0,1.0,161.0,89.0,1980.0,-37.8955,145.07299999999995,4442.0,740000.0
3129,3,7.7,3015.0,1.0,2.0,472.0,95.0,1950.0,-37.8302,144.8885,1223.0,1080000.0
1396,2,5.8,3078.0,1.0,1.0,140.0,2.0,2008.0,-37.7697,145.0203,2970.0,805000.0
2442,1,5.5,3070.0,1.0,1.0,0.0,39.0,1960.0,-37.7783,144.9954,11364.0,312000.0
1204,4,13.9,3108.0,2.0,4.0,769.0,240.0,1970.0,-37.7781,145.1337,9028.0,1810000.0
5831,2,12.0,3073.0,2.0,1.0,126.0,138.0,2013.0,-37.72357,144.98561999999995,21650.0,710000.0
2292,4,14.6,3189.0,2.0,1.0,318.0,242.0,2015.0,-37.9443,145.0448,2555.0,1140000.0
2044,4,9.2,3012.0,2.0,2.0,308.0,185.0,2012.0,-37.7833,144.8817,3873.0,826000.0
5109,1,6.2,3039.0,1.0,1.0,114.0,42.2,1970.0,-37.76911,144.92472,6232.0,286000.0
3612,2,7.0,3013.0,2.0,2.0,168.0,121.0,2000.0,-37.8225,144.8814,6543.0,630000.0
964,4,11.4,3163.0,2.0,2.0,595.0,221.0,1915.0,-37.8916,145.0543,7822.0,1655000.0
5412,4,34.9,3201.0,2.0,4.0,688.0,204.0,2002.0,-38.10984000000001,145.17062,8060.0,647000.0
1086,2,7.8,3058.0,1.0,1.0,0.0,72.0,1970.0,-37.752,144.954,11204.0,451000.0
3785,3,10.6,3084.0,1.0,2.0,235.0,123.0,1990.0,-37.7519,145.0696,2890.0,550000.0
242,3,12.2,3147.0,1.0,1.0,792.0,792.0,1950.0,-37.864,145.0972,2894.0,1365000.0
1744,3,4.6,3122.0,2.0,1.0,341.0,155.0,1938.0,-37.8236,145.0425,11308.0,1300000.0
4736,4,12.4,3108.0,4.0,2.0,1072.0,328.0,1960.0,-37.79094,145.12733,9028.0,2600000.0
3138,3,7.7,3015.0,1.0,2.0,526.0,127.0,1950.0,-37.8267,144.8779,1223.0,1070000.0
4674,4,7.0,3071.0,3.0,2.0,530.0,251.0,2016.0,-37.76281,145.01986000000005,8870.0,2070000.0
2223,3,11.8,3127.0,2.0,2.0,255.0,152.0,2000.0,-37.8192,145.111,2079.0,1200000.0
2243,4,6.9,3039.0,1.0,3.0,477.0,146.0,1910.0,-37.7632,144.9292,6232.0,1211000.0
804,3,11.8,3105.0,2.0,2.0,514.0,190.0,1960.0,-37.7683,145.0959,4480.0,880000.0
4925,4,22.2,3172.0,2.0,2.0,840.0,237.0,1980.0,-37.97824,145.12949,3940.0,1100000.0
4346,2,3.8,3207.0,1.0,1.0,2166.0,54.0,2012.0,-37.8415,144.9412,8648.0,520000.0
4864,4,7.0,3071.0,1.0,2.0,495.0,120.0,1925.0,-37.75231,144.99023,8870.0,1626000.0
4587,4,20.6,3064.0,2.0,2.0,756.0,236.0,2007.0,-37.58885,144.90135,15510.0,665000.0
743,3,5.2,3056.0,1.0,1.0,316.0,132.0,1910.0,-37.7741,144.9703,11918.0,1340000.0
4360,3,8.8,3072.0,2.0,2.0,472.0,123.0,1965.0,-37.7336,145.0022,14577.0,917500.0
5153,3,12.7,3085.0,2.0,2.0,629.0,139.4,1990.0,-37.73058,145.08705,1369.0,852000.0
4859,3,18.0,3037.0,2.0,2.0,666.0,231.0,2005.0,-37.71594,144.7415,4242.0,680000.0
112,3,11.1,3025.0,1.0,3.0,540.0,116.0,1960.0,-37.8294,144.8378,5132.0,710000.0
6192,6,6.3,3013.0,3.0,2.0,1087.0,388.5,1920.0,-37.81038,144.89389,6543.0,2450000.0
2135,3,11.2,3145.0,1.0,1.0,288.0,132.0,1999.0,-37.8752,145.0817,8801.0,950000.0
6148,4,11.2,3046.0,2.0,2.0,866.0,175.0,1960.0,-37.71979,144.92341000000005,2651.0,1300000.0
4748,3,19.6,3076.0,1.0,2.0,606.0,120.0,1975.0,-37.64954,145.03648,10926.0,620000.0
3037,2,2.1,3205.0,2.0,1.0,141.0,150.0,1900.0,-37.8389,144.9612,5943.0,2000000.0
583,3,11.2,3186.0,2.0,2.0,0.0,111.0,1980.0,-37.9174,144.9895,10579.0,1650000.0
49,2,3.3,3206.0,1.0,0.0,120.0,82.0,1900.0,-37.8459,144.9555,3280.0,1275000.0
3177,3,6.1,3182.0,2.0,2.0,1039.0,133.0,2006.0,-37.8638,144.982,13240.0,1120000.0
1799,2,10.5,3081.0,1.0,1.0,605.0,78.0,1950.0,-37.7365,145.0545,2947.0,680000.0
3882,2,11.8,3204.0,1.0,1.0,0.0,69.0,1970.0,-37.903,145.0452,3578.0,430000.0
0,2,2.5,3067.0,1.0,0.0,156.0,79.0,1900.0,-37.8079,144.9934,4019.0,1035000.0
5332,2,3.5,3207.0,1.0,0.0,181.0,105.0,1880.0,-37.83661,144.93358999999995,8648.0,1335000.0
2510,6,14.7,3167.0,2.0,6.0,1200.0,181.0,1970.0,-37.9099,145.0875,3692.0,1900000.0
5369,3,12.9,3043.0,1.0,2.0,676.0,121.0,1980.0,-37.69636,144.88265,3296.0,695000.0
3412,3,6.5,3071.0,2.0,2.0,158.0,140.0,2007.0,-37.7588,144.9881,8870.0,1070000.0
649,2,10.7,3187.0,1.0,2.0,189.0,93.0,1980.0,-37.9172,145.0072,6938.0,905000.0
2449,2,5.5,3070.0,1.0,1.0,190.0,102.0,1985.0,-37.7667,144.9909,11364.0,888000.0
4579,3,14.8,3023.0,2.0,2.0,397.0,145.0,2007.0,-37.75107,144.78415,2674.0,630000.0
3373,4,13.8,3107.0,1.0,2.0,618.0,22.0,1960.0,-37.7564,145.1043,5420.0,903000.0
4330,5,11.8,3204.0,2.0,2.0,699.0,228.0,1925.0,-37.908,145.0502,3578.0,2250000.0
2059,2,9.2,3012.0,1.0,1.0,15100.0,66.0,2012.0,-37.7795,144.8729,3873.0,352500.0
84,3,13.8,3018.0,2.0,1.0,352.0,242.0,2015.0,-37.87,144.825,5301.0,520000.0
4590,4,23.0,3136.0,2.0,2.0,880.0,225.0,1970.0,-37.79587,145.2683,11925.0,932000.0
5289,4,25.2,3173.0,2.0,2.0,560.0,305.0,2005.0,-38.00512,145.14935,8459.0,1250000.0
1444,2,3.5,3068.0,1.0,0.0,100.0,72.0,1890.0,-37.788,144.9791,6244.0,937500.0
5222,4,22.2,3172.0,2.0,3.0,624.0,277.0,2004.0,-37.97533,145.12278,3940.0,1255000.0
4076,3,4.5,3057.0,1.0,3.0,446.0,125.0,1940.0,-37.7682,144.9835,5533.0,1500000.0
5179,3,10.3,3187.0,4.0,2.0,424.0,201.0,2012.0,-37.92988,145.01085,6938.0,1750800.0
5616,5,7.3,3146.0,3.0,2.0,720.0,392.0,1950.0,-37.85875,145.07978,10412.0,3400000.0
439,3,13.9,3165.0,1.0,2.0,565.0,110.0,1950.0,-37.9262,145.0808,10969.0,885000.0
1734,2,4.6,3122.0,2.0,1.0,85.0,82.0,2014.0,-37.8154,145.0369,11308.0,610000.0
2609,2,3.8,3207.0,1.0,1.0,195.0,94.0,1900.0,-37.8395,144.9462,8648.0,1350000.0
209,4,5.9,3032.0,2.0,4.0,598.0,273.0,2012.0,-37.7774,144.9104,6567.0,1705000.0
2703,3,8.8,3072.0,1.0,1.0,594.0,92.0,1960.0,-37.7512,145.017,14577.0,690000.0
5870,4,9.4,3025.0,2.0,5.0,562.0,146.0,1950.0,-37.84384,144.84637,5132.0,805000.0
2869,1,2.6,3121.0,1.0,1.0,502.0,38.0,1950.0,-37.8214,144.9997,14949.0,370000.0
3929,3,13.9,3020.0,2.0,7.0,420.0,150.0,1970.0,-37.7848,144.8231,2185.0,560000.0
3676,3,4.5,3057.0,2.0,2.0,190.0,135.0,1940.0,-37.7684,144.9739,5533.0,1325000.0
5161,3,11.0,3018.0,1.0,4.0,575.0,112.0,1960.0,-37.86715,144.80612,5301.0,1005000.0
5269,2,8.9,3084.0,1.0,2.0,154.0,107.0,1985.0,-37.75343,145.06328,2890.0,738000.0
4075,2,4.5,3057.0,1.0,2.0,0.0,96.0,2005.0,-37.7761,144.975,5533.0,835000.0
104,3,13.8,3018.0,2.0,1.0,70.0,3.0,2014.0,-37.868,144.8285,5301.0,730000.0
1913,3,12.8,3033.0,2.0,1.0,440.0,156.0,1995.0,-37.7517,144.8776,5629.0,705000.0
1253,2,7.7,3184.0,1.0,1.0,0.0,71.0,1930.0,-37.8791,144.9923,8989.0,750000.0
4988,1,6.2,3039.0,1.0,0.0,0.0,29.0,2012.0,-37.77154,144.91597,6232.0,222000.0
5212,2,2.0,3066.0,1.0,0.0,139.0,78.0,1890.0,-37.79812,144.98873,4553.0,900000.0
4994,3,10.1,3163.0,1.0,2.0,627.0,132.0,1930.0,-37.89561,145.07502,4442.0,1561000.0
1636,2,13.0,3046.0,1.0,1.0,668.0,88.0,1955.0,-37.7067,144.9331,8870.0,741250.0
5304,3,31.7,3337.0,2.0,2.0,740.0,119.0,1985.0,-37.68052,144.55106,6065.0,410000.0
5053,3,13.4,3130.0,1.0,2.0,579.0,126.0,1960.0,-37.83831,145.13985,4387.0,1264000.0
4296,4,12.1,3163.0,2.0,2.0,651.0,199.0,1940.0,-37.8879,145.0768,4442.0,1656000.0
3057,3,3.3,3141.0,2.0,1.0,181.0,148.0,1990.0,-37.8334,144.9867,14887.0,1460000.0
1251,2,7.7,3184.0,1.0,1.0,0.0,79.0,1970.0,-37.8752,144.9911,8989.0,507000.0
2485,4,11.5,3046.0,1.0,2.0,696.0,160.0,1955.0,-37.7209,144.9158,2651.0,865000.0
636,4,10.7,3187.0,2.0,2.0,999.0,274.0,1972.0,-37.9135,145.0189,6938.0,2840000.0
357,7,9.2,3104.0,3.0,3.0,637.0,529.0,2008.0,-37.7898,145.0967,7809.0,2600000.0
5461,5,7.8,3079.0,3.0,2.0,740.0,222.0,1960.0,-37.76086,145.05177,5549.0,2100000.0
3820,2,7.8,3012.0,2.0,1.0,180.0,179.0,2011.0,-37.8115,144.8763,1808.0,677200.0
5270,3,8.8,3081.0,1.0,0.0,583.0,92.5,1945.0,-37.73752,145.05228,2947.0,800000.0
2532,4,9.9,3044.0,2.0,2.0,686.0,135.0,1950.0,-37.731,144.9486,7485.0,955000.0
5287,2,5.4,3101.0,1.0,3.0,193.0,107.0,1995.0,-37.79438,145.03368999999995,10331.0,825000.0
5465,3,15.5,3038.0,1.0,4.0,650.0,100.0,1985.0,-37.71575,144.80598,3656.0,620000.0
2853,2,11.2,3073.0,1.0,1.0,236.0,72.0,2012.0,-37.6984,144.9997,21650.0,433000.0
26,3,13.5,3042.0,2.0,1.0,0.0,145.0,1965.0,-37.7203,144.8755,3464.0,770000.0
1150,1,1.6,3066.0,1.0,1.0,0.0,44.0,1970.0,-37.796,144.9911,4553.0,366000.0
177,4,5.9,3032.0,2.0,2.0,683.0,232.0,1978.0,-37.775,144.93200000000004,6567.0,1340000.0
4074,2,4.5,3057.0,1.0,1.0,0.0,70.0,2011.0,-37.7755,144.9786,5533.0,435000.0
5275,4,18.0,3037.0,2.0,2.0,661.0,196.0,1999.0,-37.69655,144.75538,5556.0,677000.0
5518,4,20.5,3752.0,2.0,2.0,609.0,195.0,2005.0,-37.63454,145.06894,7969.0,677500.0
4972,2,3.4,3031.0,2.0,1.0,2135.0,90.0,2010.0,-37.79561,144.93499,5263.0,730000.0
5653,3,8.4,3145.0,1.0,2.0,1128.0,110.0,1950.0,-37.87923,145.08955,8801.0,2500000.0
3965,4,9.1,3015.0,1.0,3.0,669.0,143.0,1950.0,-37.8305,144.8736,984.0,930000.0
101,3,13.8,3018.0,2.0,2.0,534.0,136.0,1965.0,-37.86,144.8245,5301.0,840000.0
407,2,13.0,3204.0,2.0,3.0,226.0,475.0,2005.0,-37.9274,145.031,6795.0,855000.0
6069,5,27.0,3196.0,5.0,4.0,570.0,243.0,1990.0,-38.03335,145.13212,2076.0,835500.0
2024,3,5.6,3101.0,1.0,1.0,0.0,112.0,1970.0,-37.7978,145.0333,10331.0,620000.0
2847,2,11.2,3073.0,1.0,2.0,153.0,107.0,2003.0,-37.702,145.0324,21650.0,420000.0
4149,3,2.5,3121.0,1.0,1.0,117.0,147.0,1900.0,-37.8298,144.9923,1123.0,1350000.0
1090,3,7.8,3058.0,1.0,1.0,138.0,102.0,2000.0,-37.7406,144.9555,11204.0,700000.0
2900,3,2.6,3121.0,2.0,1.0,120.0,126.0,2010.0,-37.8243,145.0034,14949.0,1250000.0
1364,2,8.0,3040.0,1.0,1.0,170.0,88.0,1994.0,-37.7475,144.8959,9264.0,645000.0
278,2,6.6,3183.0,1.0,0.0,0.0,58.0,1970.0,-37.8742,144.9972,2952.0,520000.0
5235,3,19.6,3076.0,2.0,2.0,553.0,117.0,1975.0,-37.64463,145.04155,10926.0,500000.0
4426,4,13.5,3020.0,2.0,2.0,332.0,159.0,2006.0,-37.7962,144.8064,6763.0,515000.0
2498,4,11.5,3046.0,1.0,2.0,704.0,196.0,1960.0,-37.7143,144.9096,2651.0,840000.0
3450,2,4.6,3142.0,1.0,1.0,0.0,83.0,1960.0,-37.8416,145.0313,7217.0,690000.0
6042,5,7.9,3103.0,4.0,2.0,729.0,1.0,2012.0,-37.806,145.09511,5682.0,3812000.0
1320,5,8.0,3040.0,4.0,6.0,877.0,378.0,2005.0,-37.7491,144.9002,9264.0,2800000.0
3713,3,12.4,3060.0,1.0,2.0,650.0,112.0,1950.0,-37.7076,144.9753,5070.0,615000.0
1690,2,13.7,3188.0,1.0,1.0,0.0,85.0,1965.0,-37.939,145.0137,5454.0,802000.0
3914,3,8.2,3012.0,1.0,2.0,536.0,113.0,1925.0,-37.7978,144.8743,5058.0,1151500.0
3072,2,3.3,3141.0,1.0,1.0,0.0,85.0,1970.0,-37.8407,145.004,14887.0,627500.0
6054,2,5.2,3056.0,1.0,1.0,108.0,70.0,1970.0,-37.75715,144.96823999999995,11918.0,650000.0
975,2,11.4,3163.0,1.0,1.0,912.0,75.0,2008.0,-37.8936,145.056,7822.0,468250.0
3371,5,13.8,3107.0,4.0,2.0,646.0,360.0,2016.0,-37.7625,145.1043,5420.0,2080000.0
284,3,6.6,3183.0,2.0,2.0,339.0,159.0,1890.0,-37.872,144.9909,2952.0,1690000.0
611,4,11.2,3186.0,2.0,2.0,848.0,246.0,1975.0,-37.9234,145.0042,10579.0,2640000.0
3214,3,9.7,3041.0,2.0,3.0,696.0,164.0,1950.0,-37.7261,144.9171,3284.0,1150000.0
4842,3,15.5,3028.0,1.0,2.0,531.0,98.0,1985.0,-37.87793,144.75626,1793.0,515000.0
3772,5,7.5,3123.0,3.0,3.0,757.0,240.0,1925.0,-37.8176,145.0548,6482.0,2500000.0
4071,4,4.5,3057.0,1.0,2.0,449.0,159.0,1930.0,-37.7671,144.9762,5533.0,1310000.0
5234,3,7.2,3184.0,2.0,2.0,797.0,175.0,1997.0,-37.8867,144.99141,8989.0,1360000.0
3349,3,13.8,3107.0,2.0,2.0,643.0,135.0,1965.0,-37.7602,145.1166,5420.0,1101000.0
6000,3,22.2,3172.0,1.0,2.0,638.0,105.0,1980.0,-37.98031,145.15497,4054.0,700000.0
