,Rooms,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,Price
5063,5,14.8,3023.0,5.0,4.0,688.0,490.0,2006.0,-37.74281,144.72513,7719.0,1150000.0
5945,2,7.8,3079.0,1.0,2.0,229.0,113.0,2005.0,-37.7651,145.03452,5549.0,880000.0
2247,2,6.9,3039.0,1.0,0.0,225.0,97.0,1890.0,-37.7639,144.9093,6232.0,945000.0
5466,5,11.7,3033.0,3.0,2.0,596.0,176.0,1970.0,-37.7305,144.86863,5629.0,1005000.0
4932,2,7.2,3185.0,1.0,1.0,1172.0,69.0,1970.0,-37.88533,145.01049,4898.0,550000.0
4248,3,12.8,3033.0,1.0,1.0,535.0,134.0,1980.0,-37.7475,144.852,5629.0,745000.0
4566,3,10.5,3020.0,1.0,0.0,423.0,142.0,1920.0,-37.77917,144.82223,2185.0,570000.0
4404,2,3.3,3141.0,2.0,0.0,208.0,145.0,1880.0,-37.8433,145.0024,14887.0,1710000.0
5237,3,19.6,3076.0,2.0,1.0,606.0,111.04,2005.0,-37.62858,145.03735,10926.0,465000.0
3382,2,6.5,3071.0,1.0,2.0,164.0,95.0,2009.0,-37.7536,144.9825,8870.0,805000.0
979,2,8.9,3162.0,1.0,1.0,806.0,78.0,1960.0,-37.8852,145.024,2379.0,550000.0
5020,4,23.5,3178.0,2.0,2.0,502.0,320.0,2003.0,-37.92985,145.25184,11667.0,1005800.0
1134,3,9.2,3058.0,1.0,2.0,575.0,129.0,1960.0,-37.7307,144.9704,3445.0,970000.0
5190,5,5.2,3055.0,1.0,1.0,441.0,202.0,1940.0,-37.77242,144.94458,7082.0,1075000.0
5152,3,4.6,3181.0,2.0,2.0,754.0,177.8,1905.0,-37.85679,145.00089,4380.0,2080000.0
3455,3,4.6,3142.0,2.0,1.0,363.0,215.0,1935.0,-37.8445,145.0182,7217.0,3270000.0
4943,4,7.5,3040.0,1.0,3.0,616.0,170.0,1900.0,-37.75728,144.90723,9264.0,1155000.0
1554,4,9.2,3146.0,3.0,4.0,0.0,30.0,1930.0,-37.8541,145.0643,10412.0,2975000.0
2587,3,9.9,3044.0,1.0,1.0,534.0,100.0,1950.0,-37.7215,144.951,7485.0,599000.0
6168,2,5.0,3182.0,1.0,1.0,0.0,82.0,1930.0,-37.85911,144.97899999999996,13240.0,600000.0
1522,3,6.4,3011.0,2.0,2.0,112.0,168.0,2010.0,-37.8001,144.8797,7570.0,735000.0
1394,3,5.8,3078.0,1.0,4.0,553.0,109.0,1930.0,-37.7728,145.0214,2970.0,1350000.0
4643,2,6.2,3015.0,1.0,2.0,120.0,121.0,2011.0,-37.84026,144.86667,5498.0,710000.0
936,3,11.4,3163.0,2.0,1.0,300.0,130.0,1990.0,-37.8974,145.0539,7822.0,1008000.0
5259,3,16.1,3088.0,1.0,3.0,580.0,142.0,1962.0,-37.71536,145.10205,8524.0,740000.0
3536,4,8.0,3016.0,1.0,3.0,765.0,257.0,1880.0,-37.8621,144.8999,6380.0,2255000.0
4513,3,7.7,3184.0,2.0,1.0,362.0,138.0,1900.0,-37.8772,144.9904,8989.0,1520000.0
711,2,5.2,3056.0,1.0,1.0,1140.0,80.0,2010.0,-37.7634,144.9616,11918.0,501000.0
5276,4,18.0,3037.0,2.0,2.0,704.0,230.0,2004.0,-37.68175,144.74087,5556.0,737500.0
2828,4,11.2,3073.0,1.0,2.0,770.0,152.0,1970.0,-37.6981,144.9989,21650.0,730000.0
1359,2,8.0,3040.0,1.0,1.0,201.0,80.0,1995.0,-37.7454,144.928,9264.0,691000.0
480,3,13.9,3165.0,2.0,2.0,267.0,156.0,2000.0,-37.9176,145.0566,10969.0,970000.0
4115,1,8.1,3161.0,1.0,1.0,750.0,43.0,1965.0,-37.8678,145.0197,6923.0,305000.0
4821,2,3.5,3207.0,2.0,1.0,1472.0,81.0,2010.0,-37.84096,144.93791000000004,8648.0,665000.0
375,2,9.2,3104.0,1.0,1.0,250.0,112.0,1995.0,-37.7996,145.0959,7809.0,1040000.0
4225,4,7.5,3123.0,3.0,2.0,667.0,310.0,1988.0,-37.8374,145.0511,6482.0,3600000.0
4501,4,11.0,3147.0,3.0,2.0,480.0,244.0,2016.0,-37.8726,145.0716,3052.0,2220000.0
2365,2,8.4,3015.0,1.0,1.0,315.0,104.0,1930.0,-37.8465,144.8714,5498.0,816000.0
6063,4,7.7,3124.0,2.0,3.0,947.0,225.0,1930.0,-37.84403,145.09545,8920.0,2500000.0
9,3,2.5,3067.0,2.0,1.0,113.0,110.0,1880.0,-37.8056,144.993,4019.0,1200000.0
3648,2,9.1,3040.0,1.0,2.0,0.0,103.0,1990.0,-37.76,144.9002,1543.0,670000.0
3854,3,12.1,3163.0,2.0,2.0,506.0,169.0,1950.0,-37.902,145.0705,4442.0,1100000.0
4146,2,1.6,3066.0,1.0,1.0,15900.0,98.0,1880.0,-37.8035,144.985,4553.0,945000.0
2575,3,9.9,3044.0,1.0,1.0,596.0,145.0,1949.0,-37.721,144.9514,7485.0,670000.0
4289,4,6.9,3039.0,2.0,3.0,574.0,203.0,1910.0,-37.7644,144.9061,6232.0,1515000.0
4045,3,11.2,3186.0,2.0,4.0,0.0,145.0,1970.0,-37.928,145.0002,10579.0,2100000.0
5254,3,16.7,3150.0,2.0,2.0,328.0,152.0,1980.0,-37.86931,145.15081,15321.0,1135000.0
4757,3,7.3,3146.0,1.0,2.0,554.0,169.0,1925.0,-37.84949,145.07726,10412.0,1890000.0
5812,3,14.2,3149.0,1.0,2.0,743.0,148.47,1960.0,-37.8958,145.11969,13366.0,1260000.0
3181,1,6.1,3182.0,1.0,1.0,0.0,61.0,2009.0,-37.8731,144.9799,13240.0,450000.0
649,2,10.7,3187.0,1.0,2.0,189.0,93.0,1980.0,-37.9172,145.0072,6938.0,905000.0
1467,2,4.4,3031.0,1.0,1.0,0.0,52.0,1970.0,-37.783,144.93200000000004,3593.0,420500.0
3569,3,15.0,3085.0,1.0,1.0,616.0,115.0,1960.0,-37.7306,145.0854,1369.0,710000.0
5962,4,17.2,3132.0,3.0,2.0,374.0,170.0,2000.0,-37.81521,145.18726999999996,6871.0,926000.0
2094,3,11.2,3145.0,3.0,1.0,376.0,254.0,1930.0,-37.8727,145.0458,8801.0,2273000.0
2220,5,11.8,3127.0,1.0,0.0,711.0,207.0,1950.0,-37.8195,145.1134,2079.0,1815000.0
1914,3,12.8,3033.0,2.0,2.0,224.0,154.0,1998.0,-37.749,144.8599,5629.0,680000.0
1713,4,13.7,3188.0,3.0,2.0,627.0,303.0,1997.0,-37.9449,145.0068,5454.0,3325000.0
513,3,13.9,3165.0,1.0,2.0,406.0,100.0,1996.0,-37.9286,145.0737,10969.0,790000.0
767,3,5.9,3055.0,2.0,2.0,262.0,155.0,2010.0,-37.7519,144.9324,7082.0,797500.0
1118,3,9.2,3058.0,1.0,3.0,586.0,145.0,1950.0,-37.7205,144.9659,3445.0,860000.0
3977,4,5.3,3032.0,2.0,1.0,621.0,192.0,1900.0,-37.7778,144.9346,1052.0,1562000.0
2738,4,8.8,3072.0,2.0,1.0,561.0,150.0,1950.0,-37.7369,145.0201,14577.0,871000.0
3811,3,14.5,3047.0,1.0,2.0,647.0,173.0,1960.0,-37.6904,144.9121,851.0,600000.0
2,4,2.5,3067.0,1.0,2.0,120.0,142.0,2014.0,-37.8072,144.9941,4019.0,1600000.0
2330,3,8.4,3015.0,2.0,3.0,2522.0,195.0,2006.0,-37.8462,144.8944,5498.0,1400000.0
2769,3,11.2,3073.0,2.0,1.0,267.0,186.0,2003.0,-37.7132,145.0075,21650.0,625000.0
2878,2,2.6,3121.0,1.0,2.0,0.0,68.0,2000.0,-37.815,145.0089,14949.0,550000.0
1895,3,12.8,3033.0,2.0,2.0,288.0,116.0,1999.0,-37.7514,144.8731,5629.0,700000.0
5112,3,18.8,3170.0,1.0,2.0,739.0,126.0,1965.0,-37.92769000000001,145.16792,7113.0,865000.0
1056,4,7.8,3058.0,2.0,2.0,494.0,300.0,2001.0,-37.7359,144.9711,11204.0,1131000.0
2058,3,9.2,3012.0,1.0,2.0,210.0,121.0,2012.0,-37.7869,144.8749,3873.0,555000.0
4564,2,5.3,3032.0,1.0,1.0,0.0,51.0,2010.0,-37.7847,144.9383,1052.0,360000.0
4243,3,9.0,3079.0,2.0,2.0,1132.0,240.0,1950.0,-37.7715,145.0688,1554.0,2400000.0
1555,1,9.2,3146.0,1.0,1.0,63.0,52.0,1980.0,-37.8552,145.05,10412.0,452000.0
1932,3,4.2,3031.0,1.0,1.0,188.0,106.0,1910.0,-37.7953,144.9275,5263.0,1037000.0
894,3,9.0,3126.0,3.0,2.0,468.0,148.0,1890.0,-37.8264,145.0741,3265.0,2200000.0
2465,2,5.5,3070.0,1.0,2.0,306.0,86.0,1910.0,-37.7644,145.004,11364.0,1095000.0
5502,1,11.4,3204.0,1.0,1.0,0.0,32.0,1960.0,-37.89976,145.04215,3578.0,327000.0
4300,2,12.1,3163.0,2.0,1.0,0.0,75.0,2013.0,-37.8882,145.0666,4442.0,586000.0
2025,4,5.6,3101.0,3.0,2.0,700.0,700.0,1992.0,-37.8033,145.0526,10331.0,2600000.0
6076,4,20.6,3064.0,2.0,1.0,336.0,83.0,2014.0,-37.59392,144.89956,15510.0,510000.0
4042,3,11.2,3186.0,2.0,2.0,0.0,167.0,1980.0,-37.911,144.9866,10579.0,2225000.0
1370,3,8.0,3040.0,2.0,3.0,440.0,190.0,1930.0,-37.7524,144.9074,9264.0,1500000.0
5740,3,10.1,3163.0,2.0,1.0,483.0,171.0,1920.0,-37.89204,145.06086000000005,7822.0,1840000.0
3504,4,8.0,3016.0,2.0,1.0,320.0,160.0,1950.0,-37.8613,144.8988,6380.0,1400000.0
5595,3,23.0,3136.0,2.0,2.0,507.0,128.0,1960.0,-37.76572,145.28915,2985.0,766000.0
169,3,5.9,3032.0,1.0,2.0,594.0,148.0,1960.0,-37.7819,144.9064,6567.0,1230000.0
5045,3,4.3,3032.0,1.0,0.0,196.0,102.0,1900.0,-37.77552,144.92022,6567.0,990000.0
4374,2,11.2,3073.0,1.0,1.0,419.0,100.0,1940.0,-37.721,145.016,21650.0,861500.0
3843,3,12.1,3163.0,1.0,2.0,618.0,163.0,1960.0,-37.8991,145.0686,4442.0,1430000.0
2071,2,7.4,3144.0,1.0,1.0,0.0,68.0,2008.0,-37.8515,145.0372,4675.0,611000.0
77,4,6.4,3078.0,2.0,2.0,606.0,112.0,1970.0,-37.7743,145.0316,2211.0,1830000.0
3777,1,7.5,3123.0,1.0,1.0,2276.0,58.0,1950.0,-37.8343,145.0547,6482.0,430000.0
3194,2,6.1,3182.0,2.0,1.0,0.0,105.0,2009.0,-37.8686,144.9812,13240.0,750000.0
214,3,11.0,3147.0,3.0,2.0,276.0,178.0,2004.0,-37.8699,145.0778,3052.0,1100000.0
493,3,13.9,3165.0,1.0,2.0,692.0,147.0,1949.0,-37.9232,145.0563,10969.0,1197000.0
708,3,5.2,3056.0,1.0,1.0,239.0,126.0,1910.0,-37.7776,144.963,11918.0,1050000.0
734,1,5.2,3056.0,1.0,1.0,540.0,45.0,1970.0,-37.7766,144.9574,11918.0,370000.0
269,3,10.5,3034.0,1.0,3.0,812.0,117.0,1960.0,-37.765,144.8578,4502.0,875000.0
1975,4,5.6,3101.0,3.0,4.0,992.0,374.0,1935.0,-37.8046,145.0603,10331.0,3550000.0
4773,3,6.2,3123.0,2.0,1.0,282.0,141.0,1890.0,-37.82911,145.04531,6482.0,1875000.0
3669,3,4.5,3057.0,2.0,0.0,326.0,118.0,1920.0,-37.7776,144.9751,5533.0,1679000.0
3085,1,3.3,3141.0,1.0,1.0,480.0,53.0,1930.0,-37.8356,144.9767,14887.0,540000.0
2057,2,9.2,3012.0,1.0,1.0,0.0,69.0,2011.0,-37.7795,144.8729,3873.0,349000.0
2786,2,11.2,3073.0,1.0,1.0,184.0,77.0,1965.0,-37.7043,145.0277,21650.0,401000.0
6001,1,5.0,3182.0,1.0,1.0,0.0,49.0,1971.0,-37.87223,144.98046000000005,13240.0,360000.0
5489,4,28.8,3765.0,2.0,2.0,846.0,160.0,1980.0,-37.81018,145.35396,2493.0,735000.0
2762,3,11.2,3073.0,1.0,5.0,4679.0,170.0,1975.0,-37.7093,145.0012,21650.0,800000.0
1782,2,4.6,3122.0,2.0,1.0,191.0,151.0,1975.0,-37.813,145.0167,11308.0,1055000.0
5244,4,13.1,3060.0,2.0,4.0,625.0,140.0,1960.0,-37.71112,144.97357,5070.0,800000.0
4993,4,18.8,3170.0,2.0,4.0,726.0,165.0,1960.0,-37.93058,145.16308,7113.0,902000.0
432,4,13.0,3204.0,4.0,2.0,579.0,361.0,2012.0,-37.9155,145.0243,6795.0,2620000.0
2346,4,8.4,3015.0,2.0,1.0,458.0,153.0,1930.0,-37.8427,144.879,5498.0,1280000.0
4478,3,7.0,3013.0,2.0,1.0,390.0,126.0,1980.0,-37.8227,144.8955,6543.0,750000.0
2268,3,6.9,3039.0,1.0,1.0,526.0,159.0,1900.0,-37.7701,144.9172,6232.0,1425000.0
585,3,11.2,3186.0,3.0,2.0,398.0,262.0,2012.0,-37.899,144.9901,10579.0,2050000.0
5272,3,8.8,3081.0,1.0,2.0,377.0,115.96,1960.0,-37.73712,145.0369,2674.0,605000.0
4412,3,6.1,3182.0,1.0,0.0,0.0,115.0,1930.0,-37.8718,144.9767,13240.0,1000000.0
3261,4,13.3,3020.0,1.0,2.0,581.0,130.0,1950.0,-37.7712,144.8336,4217.0,626800.0
3835,1,7.8,3012.0,1.0,1.0,0.0,38.0,1960.0,-37.8089,144.8788,1808.0,200000.0
2293,3,14.6,3189.0,2.0,1.0,164.0,123.0,2010.0,-37.9378,145.0385,2555.0,750000.0
2044,4,9.2,3012.0,2.0,2.0,308.0,185.0,2012.0,-37.7833,144.8817,3873.0,826000.0
2179,3,8.7,3032.0,2.0,2.0,211.0,234.0,2005.0,-37.7848,144.8969,4918.0,884500.0
3287,4,13.5,3020.0,1.0,1.0,700.0,130.0,1950.0,-37.7902,144.8102,6763.0,621000.0
3488,2,14.9,3087.0,1.0,2.0,762.0,98.0,1970.0,-37.7112,145.0861,2329.0,701000.0
3112,2,1.2,3006.0,1.0,1.0,0.0,84.0,2003.0,-37.8246,144.9632,8400.0,530000.0
4228,3,10.6,3084.0,2.0,2.0,330.0,171.0,2008.0,-37.7524,145.06,2890.0,1271000.0
2159,3,8.7,3032.0,2.0,2.0,4977.0,95.0,2005.0,-37.7737,144.8816,4918.0,456000.0
725,3,5.2,3056.0,1.0,1.0,184.0,104.0,1890.0,-37.7563,144.96,11918.0,860000.0
3685,2,1.8,3053.0,1.0,1.0,0.0,72.0,1994.0,-37.8009,144.9662,6786.0,610250.0
4679,2,7.5,3040.0,1.0,1.0,0.0,80.0,1960.0,-37.75571,144.90366,1543.0,507000.0
138,6,6.3,3143.0,3.0,4.0,1491.0,516.0,1935.0,-37.8602,145.013,4836.0,5525000.0
1777,2,4.6,3122.0,1.0,3.0,0.0,70.0,1965.0,-37.8183,145.0194,11308.0,665000.0
1680,2,12.1,3046.0,1.0,1.0,613.0,92.0,1960.0,-37.7099,144.938,2606.0,715888.0
106,5,11.1,3025.0,3.0,6.0,592.0,251.0,1965.0,-37.8388,144.8567,5132.0,1085000.0
2077,2,7.4,3144.0,1.0,1.0,0.0,54.0,1970.0,-37.8693,145.0348,4675.0,500000.0
384,5,9.2,3104.0,3.0,2.0,737.0,193.0,1950.0,-37.7975,145.0961,7809.0,1660000.0
2484,3,5.5,3070.0,1.0,3.0,327.0,165.0,1900.0,-37.7741,144.9971,11364.0,1510000.0
2638,3,3.8,3207.0,1.0,1.0,114.0,138.0,1990.0,-37.8371,144.939,8648.0,1350000.0
1588,4,9.2,3146.0,2.0,2.0,645.0,216.0,1930.0,-37.8516,145.061,10412.0,2100000.0
1128,4,9.2,3058.0,2.0,2.0,298.0,231.0,2013.0,-37.7308,144.9836,3445.0,950000.0
441,4,13.9,3165.0,3.0,2.0,291.0,222.0,2014.0,-37.9347,145.0546,10969.0,1210000.0
426,2,13.0,3204.0,1.0,1.0,83.0,107.0,1998.0,-37.9259,145.0341,6795.0,680000.0
5705,3,4.1,3142.0,2.0,1.0,187.0,133.0,1940.0,-37.84297,145.01819,7217.0,1350000.0
5352,2,5.1,3011.0,1.0,0.0,207.0,94.0,1910.0,-37.8071,144.88912,2417.0,940000.0
6127,4,6.4,3012.0,3.0,2.0,294.0,151.0,2014.0,-37.78133,144.86768,3873.0,821000.0
4557,2,5.1,3181.0,1.0,1.0,0.0,79.0,1965.0,-37.8559,144.999,4380.0,585000.0
3845,2,12.1,3163.0,2.0,2.0,5289.0,72.0,2013.0,-37.8882,145.0666,4442.0,605000.0
4071,4,4.5,3057.0,1.0,2.0,449.0,159.0,1930.0,-37.7671,144.9762,5533.0,1310000.0
5654,3,4.3,3032.0,2.0,2.0,352.0,204.0,1997.0,-37.77413,144.87533,4918.0,1200000.0
2351,2,8.4,3015.0,1.0,1.0,343.0,106.0,1920.0,-37.8414,144.8752,5498.0,801000.0
3532,2,8.0,3016.0,1.0,1.0,0.0,65.0,1980.0,-37.8586,144.8937,6380.0,412000.0
1057,3,7.8,3058.0,2.0,1.0,417.0,178.0,1940.0,-37.7478,144.9583,11204.0,1064000.0
3887,2,11.8,3204.0,1.0,1.0,0.0,68.0,1970.0,-37.9031,145.0444,3578.0,405000.0
1503,1,6.4,3011.0,1.0,1.0,59.0,70.0,1965.0,-37.7903,144.8899,7570.0,305000.0
2312,2,14.6,3189.0,1.0,2.0,756.0,97.0,1950.0,-37.94,145.0449,2555.0,1191000.0
6056,2,4.0,3057.0,1.0,1.0,0.0,91.0,1970.0,-37.77818,144.97412,5533.0,683000.0
1710,5,13.7,3188.0,3.0,2.0,694.0,323.0,2011.0,-37.9372,145.0101,5454.0,2980000.0
1484,3,6.4,3011.0,1.0,1.0,0.0,141.0,2010.0,-37.7962,144.8851,7570.0,853000.0
4396,1,2.1,3205.0,1.0,1.0,0.0,42.0,1970.0,-37.8344,144.9581,5943.0,460000.0
5827,4,14.7,3030.0,2.0,2.0,448.0,190.0,2012.0,-37.8914,144.72014,15542.0,698000.0
4348,3,3.8,3207.0,2.0,2.0,368.0,226.0,1880.0,-37.8323,144.9463,8648.0,2400000.0
3706,7,9.8,3040.0,2.0,2.0,614.0,316.0,1970.0,-37.75,144.8858,588.0,1300000.0
830,2,11.7,3125.0,1.0,1.0,194.0,120.0,1975.0,-37.8509,145.1119,5678.0,650000.0
5448,4,11.2,3046.0,2.0,1.0,655.0,82.0,1950.0,-37.69558,144.93223,8870.0,700000.0
280,3,6.6,3183.0,1.0,1.0,178.0,100.0,1920.0,-37.8663,144.9948,2952.0,1193000.0
6049,2,13.4,3130.0,1.0,1.0,3316.0,85.0,1970.0,-37.8321,145.14444,4387.0,615000.0
5647,3,6.4,3012.0,2.0,2.0,159.0,152.0,2010.0,-37.78974,144.88143,3873.0,798000.0
4954,3,16.7,3150.0,2.0,2.0,0.0,133.0,2002.0,-37.89873,145.15072,15321.0,655000.0
5375,2,6.8,3016.0,1.0,2.0,169.0,78.54,2000.0,-37.86682,144.90003000000004,6380.0,880000.0
4188,3,6.4,3011.0,1.0,2.0,272.0,106.0,1920.0,-37.7977,144.904,7570.0,895000.0
4373,3,11.2,3073.0,1.0,2.0,435.0,102.0,1960.0,-37.7054,144.9945,21650.0,610000.0
6099,2,5.1,3011.0,1.0,1.0,0.0,60.0,1960.0,-37.80474,144.9021,7570.0,370000.0
3146,3,6.1,3182.0,2.0,3.0,384.0,123.0,1915.0,-37.8645,144.9805,13240.0,1891000.0
670,2,5.2,3056.0,1.0,0.0,225.0,108.0,1905.0,-37.7676,144.9665,11918.0,1026000.0
1234,3,8.5,3185.0,2.0,1.0,419.0,204.0,1908.0,-37.8817,145.0126,4898.0,2345000.0
4107,4,3.2,3054.0,2.0,1.0,515.0,203.0,1905.0,-37.7817,144.9742,3106.0,3450000.0
4340,3,9.9,3044.0,1.0,2.0,321.0,94.0,1950.0,-37.7242,144.9424,7485.0,708000.0
4596,3,25.9,3754.0,2.0,2.0,400.0,179.0,2012.0,-37.61042,145.11932,7254.0,530500.0
20,2,2.5,3067.0,1.0,0.0,162.0,91.0,1900.0,-37.8016,144.9956,4019.0,1180000.0
4081,3,5.9,3055.0,2.0,1.0,169.0,139.0,1900.0,-37.7585,144.9504,7082.0,1100000.0
3107,2,3.3,3141.0,1.0,1.0,0.0,79.0,1970.0,-37.8342,144.9842,14887.0,826000.0
3436,2,4.6,3142.0,2.0,2.0,0.0,94.0,1980.0,-37.842,145.0046,7217.0,810000.0
4180,3,4.4,3031.0,1.0,1.0,180.0,132.0,1991.0,-37.7839,144.9273,3593.0,1085000.0
70,3,3.3,3206.0,2.0,2.0,147.0,134.0,1890.0,-37.8448,144.9453,3280.0,1740000.0
3132,3,7.7,3015.0,1.0,0.0,353.0,109.0,1890.0,-37.8309,144.889,1223.0,831000.0
218,3,11.0,3147.0,1.0,2.0,806.0,101.0,1950.0,-37.8695,145.084,3052.0,1710000.0
6113,2,16.0,3190.0,1.0,2.0,591.0,100.0,1950.0,-37.94763,145.02716999999996,4794.0,1150000.0
1899,3,12.8,3033.0,2.0,2.0,3977.0,113.0,2013.0,-37.747,144.8663,5629.0,650000.0
3857,2,12.1,3163.0,1.0,1.0,186.0,110.0,1980.0,-37.8947,145.0722,4442.0,745500.0
4559,1,5.1,3181.0,1.0,0.0,0.0,48.0,1975.0,-37.8508,144.984,4380.0,350000.0
6019,3,7.0,3071.0,1.0,0.0,396.0,113.0,1930.0,-37.75358,144.98533999999995,8870.0,1110000.0
1060,2,7.8,3058.0,1.0,1.0,129.0,107.0,2012.0,-37.7422,144.9606,11204.0,653000.0
3585,2,7.0,3013.0,1.0,1.0,1555.0,92.0,2013.0,-37.8156,144.8943,6543.0,782000.0
5753,4,22.2,3172.0,2.0,2.0,676.0,181.0,1975.0,-37.97936,145.13302,3940.0,854000.0
5077,5,22.2,3172.0,3.0,2.0,619.0,153.0,1975.0,-37.97545,145.12053999999995,3940.0,955000.0
5603,3,18.0,3095.0,2.0,2.0,812.0,129.0,1980.0,-37.70577,145.1316,2346.0,900000.0
119,3,11.1,3025.0,2.0,1.0,590.0,160.0,1950.0,-37.8382,144.8649,5132.0,931000.0
3459,3,13.8,3084.0,2.0,2.0,577.0,135.0,1970.0,-37.7376,145.0895,2698.0,770000.0
3290,1,13.5,3020.0,1.0,2.0,0.0,45.0,2009.0,-37.7913,144.7889,6763.0,280000.0
2856,3,11.2,3073.0,1.0,4.0,670.0,134.0,1935.0,-37.7242,145.0154,21650.0,1025000.0
4400,3,2.1,3205.0,2.0,2.0,0.0,110.87,2003.0,-37.8309,144.9686,5943.0,680000.0
5503,4,11.4,3204.0,2.0,2.0,700.0,210.0,1920.0,-37.9075,145.05329,3578.0,1900000.0
2458,2,5.5,3070.0,1.0,3.0,453.0,93.0,1920.0,-37.7666,145.0132,11364.0,1170000.0
1496,2,6.4,3011.0,1.0,1.0,0.0,66.0,2012.0,-37.8017,144.8957,7570.0,433000.0
5592,4,20.6,3064.0,2.0,2.0,400.0,171.0,2010.0,-37.5951,144.9091,15510.0,548000.0
6029,4,14.7,3030.0,2.0,2.0,520.0,201.0,2014.0,-37.91859,144.64143,16166.0,665000.0
3749,2,7.5,3123.0,1.0,2.0,390.0,102.0,1935.0,-37.8322,145.0486,6482.0,1585000.0
2521,2,2.6,3052.0,2.0,1.0,190.0,172.0,1875.0,-37.7928,144.9575,2309.0,2200000.0
121,4,11.1,3025.0,1.0,4.0,633.0,158.0,1960.0,-37.8375,144.8541,5132.0,1200000.0
6164,2,5.1,3011.0,1.0,1.0,126.0,65.0,1890.0,-37.80473,144.89095,2417.0,945000.0
615,4,11.2,3186.0,1.0,2.0,695.0,142.0,1970.0,-37.9262,144.9969,10579.0,2405000.0
2216,5,11.8,3127.0,4.0,2.0,355.0,25.0,1979.0,-37.812,145.1074,2079.0,1400000.0
5692,4,5.0,3182.0,2.0,3.0,613.0,160.0,1910.0,-37.86667,144.98324,13240.0,1600000.0
174,3,5.9,3032.0,2.0,2.0,532.0,147.0,1950.0,-37.7737,144.904,6567.0,1435000.0
4229,2,10.5,3081.0,1.0,1.0,263.0,84.0,1992.0,-37.7428,145.0511,2947.0,665000.0
1795,3,10.5,3081.0,2.0,2.0,250.0,125.0,2012.0,-37.7449,145.0523,2947.0,706750.0
3165,1,6.1,3182.0,1.0,1.0,1409.0,63.0,2000.0,-37.8661,144.9772,13240.0,430000.0
3921,3,13.9,3020.0,2.0,3.0,628.0,140.0,1960.0,-37.7801,144.8121,2185.0,730000.0
4402,2,3.3,3141.0,1.0,0.0,161.0,82.0,1900.0,-37.8454,144.9891,14887.0,1214000.0
2243,4,6.9,3039.0,1.0,3.0,477.0,146.0,1910.0,-37.7632,144.9292,6232.0,1211000.0
3588,3,7.0,3013.0,1.0,1.0,477.0,120.0,1960.0,-37.8186,144.8736,6543.0,670000.0
2079,3,7.4,3144.0,2.0,4.0,471.0,235.0,1985.0,-37.851,145.0316,4675.0,2355000.0
3391,2,6.5,3071.0,1.0,0.0,288.0,105.0,1925.0,-37.7564,144.9971,8870.0,1110000.0
1621,4,13.0,3046.0,3.0,2.0,0.0,131.0,2014.0,-37.7102,144.9112,8870.0,607000.0
4001,3,3.3,3206.0,1.0,1.0,163.0,85.0,1890.0,-37.8473,144.955,3280.0,2150000.0
1517,2,6.4,3011.0,1.0,1.0,882.0,74.0,1970.0,-37.7899,144.893,7570.0,315000.0
228,3,11.0,3147.0,2.0,3.0,724.0,168.0,1940.0,-37.8619,145.0879,3052.0,1830000.0
1410,4,1.6,3065.0,1.0,0.0,177.0,152.0,1890.0,-37.7999,144.9759,5825.0,1950000.0
3051,3,3.3,3141.0,2.0,2.0,0.0,138.0,1998.0,-37.8453,144.9849,14887.0,1230000.0
2352,3,8.4,3015.0,2.0,2.0,224.0,132.0,2015.0,-37.8424,144.8653,5498.0,770000.0
3883,1,11.8,3204.0,1.0,1.0,0.0,44.0,2010.0,-37.9016,145.0414,3578.0,362000.0
95,2,13.8,3018.0,1.0,1.0,0.0,65.0,1965.0,-37.8678,144.8384,5301.0,391000.0
4080,3,5.9,3055.0,1.0,1.0,335.0,113.0,1940.0,-37.766,144.945,7082.0,1220000.0
4468,2,8.0,3016.0,1.0,2.0,0.0,65.0,1990.0,-37.8685,144.9058,6380.0,550000.0
5727,2,13.4,3130.0,1.0,1.0,305.0,305.0,1940.0,-37.80906,145.15787,2867.0,706000.0
4383,3,2.6,3121.0,1.0,0.0,176.0,106.0,1900.0,-37.8162,145.006,14949.0,1214000.0
3943,3,14.0,3166.0,2.0,2.0,544.0,146.0,1970.0,-37.9055,145.1024,3224.0,1050000.0
2902,2,2.6,3121.0,1.0,0.0,158.0,110.0,1900.0,-37.8232,145.0002,14949.0,1189000.0
3495,1,1.9,3003.0,1.0,1.0,0.0,207.0,1930.0,-37.8076,144.9456,2230.0,550000.0
5814,3,10.1,3163.0,2.0,1.0,137.0,137.0,1994.0,-37.887,145.07303000000005,4442.0,956000.0
3200,2,6.1,3182.0,1.0,0.0,0.0,95.0,1930.0,-37.8718,144.9776,13240.0,760000.0
2924,3,2.6,3121.0,3.0,2.0,168.0,120.0,1915.0,-37.8126,145.0064,14949.0,1088000.0
2107,2,11.2,3145.0,1.0,2.0,604.0,119.0,1960.0,-37.8835,145.0886,8801.0,1150000.0
1610,2,13.0,3046.0,1.0,1.0,0.0,61.0,1970.0,-37.711,144.9178,8870.0,250000.0
5075,4,23.0,3136.0,3.0,2.0,907.0,170.0,1970.0,-37.79636,145.29351,11925.0,860000.0
